Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Total,Horímetro Total,RAT
2025-08-01 17:39:31,2025-08-01 20:39:29,0865209077286178,,GTERI,77,GT06V4,,32256,,194,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-01 17:39:41,2025-08-01 20:39:39,0865209077286178,,GTERI,77,GT06V4,,27136,,194,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-01 17:39:51,2025-08-01 20:39:49,0865209077286178,,GTERI,77,GT06V4,,29696,,194,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-01 17:40:01,2025-08-01 20:39:59,0865209077286178,,GTERI,77,GT06V4,,29696,,194,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-01 17:40:11,2025-08-01 20:40:09,0865209077286178,,GTERI,77,GT06V4,,29696,,194,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-01 17:40:21,2025-08-01 20:40:19,0865209077286178,,GTERI,77,GT06V4,,27136,,194,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-01 17:40:31,2025-08-01 20:40:29,0865209077286178,,GTERI,77,GT06V4,,29696,,194,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-01 17:40:41,2025-08-01 20:40:39,0865209077286178,,GTERI,77,GT06V4,,29696,,194,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-01 17:40:51,2025-08-01 20:40:49,0865209077286178,,GTERI,77,GT06V4,,27136,,194,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-01 17:41:01,2025-08-01 20:40:59,0865209077286178,,GTERI,77,GT06V4,,29696,,193,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-04 09:11:18,2025-08-01 20:41:23,0865209077286178,2,GTIGF,77,GT06V4,,6,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,A7140C,42100,,,
2025-08-04 09:11:26,2025-08-01 20:41:23,0865209077286178,4,Desconexão de bateria,77,GT06V4,,6,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,A7140C,42100,,,
2025-08-04 09:11:27,2025-08-01 20:41:09,0865209077286178,,Temporizada,77,GT06V4,,27136,,193,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-04 09:11:28,2025-08-01 20:41:19,0865209077286178,,Temporizada,77,GT06V4,,32256,,193,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777604,,0000,
2025-08-04 09:11:29,2025-08-01 20:41:30,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:30,2025-08-01 20:41:40,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:31,2025-08-01 20:41:50,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:32,2025-08-01 20:42:00,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:33,2025-08-01 20:42:10,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:34,2025-08-01 20:42:20,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:35,2025-08-01 20:43:33,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:36,2025-08-01 20:43:43,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:37,2025-08-01 20:43:53,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:38,2025-08-01 20:44:03,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:39,2025-08-01 20:44:13,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:40,2025-08-01 21:02:45,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:41,2025-08-01 21:02:55,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:42,2025-08-01 21:03:05,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:43,2025-08-01 21:03:15,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:44,2025-08-01 21:03:25,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:45,2025-08-01 21:21:59,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:46,2025-08-01 21:22:09,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:47,2025-08-01 21:22:19,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:48,2025-08-01 21:22:29,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:49,2025-08-01 21:22:39,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:50,2025-08-01 21:41:11,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:51,2025-08-01 21:41:21,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:52,2025-08-01 21:41:31,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:53,2025-08-01 21:41:41,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:54,2025-08-01 21:41:51,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:55,2025-08-01 22:00:15,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:56,2025-08-01 22:00:25,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:57,2025-08-01 22:00:35,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:58,2025-08-01 22:00:45,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:11:59,2025-08-01 22:00:55,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:00,2025-08-01 22:19:27,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:01,2025-08-01 22:19:37,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:02,2025-08-01 22:19:47,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:03,2025-08-01 22:19:57,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:04,2025-08-01 22:20:07,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:05,2025-08-01 22:38:39,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:06,2025-08-01 22:38:49,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:07,2025-08-01 22:38:59,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:08,2025-08-01 22:39:09,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:09,2025-08-01 22:39:19,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:10,2025-08-01 22:57:52,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:11,2025-08-01 22:58:02,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:12,2025-08-01 22:58:12,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:13,2025-08-01 22:58:22,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:14,2025-08-01 22:58:32,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:15,2025-08-01 23:17:06,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:16,2025-08-01 23:17:16,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:17,2025-08-01 23:17:26,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:18,2025-08-01 23:17:36,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:19,2025-08-01 23:17:46,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:20,2025-08-01 23:36:20,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:21,2025-08-01 23:36:30,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:22,2025-08-01 23:36:40,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:23,2025-08-01 23:36:50,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:24,2025-08-01 23:37:00,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:25,2025-08-01 23:55:33,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:26,2025-08-01 23:55:43,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:27,2025-08-01 23:55:53,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:28,2025-08-01 23:56:03,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:29,2025-08-01 23:56:20,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:30,2025-08-02 00:14:35,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:31,2025-08-02 00:14:45,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:32,2025-08-02 00:14:55,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:33,2025-08-02 00:15:05,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:34,2025-08-02 00:15:15,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:35,2025-08-02 00:33:48,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:36,2025-08-02 00:33:58,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:37,2025-08-02 00:34:08,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:38,2025-08-02 00:34:18,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:39,2025-08-02 00:34:28,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:40,2025-08-02 00:53:01,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:41,2025-08-02 00:53:11,0865209077286178,,Temporizada,77,GT06V4,,0,,195,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:42,2025-08-02 00:53:21,0865209077286178,,Temporizada,77,GT06V4,,0,,195,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:43,2025-08-02 00:53:31,0865209077286178,,Temporizada,77,GT06V4,,0,,195,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:44,2025-08-02 00:53:41,0865209077286178,,Temporizada,77,GT06V4,,0,,195,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:45,2025-08-02 01:12:27,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777600,,0000,
2025-08-04 09:12:46,2025-08-02 01:12:37,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777600,,0000,
2025-08-04 09:12:47,2025-08-02 01:12:47,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777600,,0000,
2025-08-04 09:12:48,2025-08-02 01:12:57,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777600,,0000,
2025-08-04 09:12:49,2025-08-02 01:13:07,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777600,,0000,
2025-08-04 09:12:50,2025-08-02 01:31:42,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777600,,0000,
2025-08-04 09:12:51,2025-08-02 01:31:52,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777600,,0000,
2025-08-04 09:12:52,2025-08-02 01:32:02,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777600,,0000,
2025-08-04 09:12:53,2025-08-04 12:12:52,0865209077286178,92,GTIGF,77,GT06V4,,4,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,A71402,42100,,,
2025-08-04 09:12:54,2025-08-02 01:32:12,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777600,,0000,
2025-08-04 09:12:55,2025-08-02 01:32:22,0865209077286178,,Temporizada,77,GT06V4,,0,,194,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777600,,0000,
2025-08-04 09:12:56,2025-08-02 01:50:54,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:57,2025-08-02 01:51:04,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:58,2025-08-02 01:51:14,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:12:59,2025-08-02 01:51:24,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:00,2025-08-02 01:51:34,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:01,2025-08-04 12:13:00,0865209077286178,101,GTIGN,77,GT06V4,,4,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,A71402,42100,,,
2025-08-04 09:13:02,2025-08-02 02:10:12,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:03,2025-08-02 02:10:22,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:04,2025-08-02 02:10:32,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:05,2025-08-02 02:10:42,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:06,2025-08-02 02:10:52,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:07,2025-08-02 02:29:25,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:08,2025-08-02 02:29:35,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:10,2025-08-02 02:29:45,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:11,2025-08-02 02:29:55,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:12,2025-08-02 02:30:05,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:13,2025-08-02 02:48:50,0865209077286178,,Temporizada,77,GT06V4,,0,,192,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:14,2025-08-02 02:49:00,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:15,2025-08-02 02:49:10,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:16,2025-08-02 02:49:20,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:17,2025-08-02 02:49:30,0865209077286178,,Temporizada,77,GT06V4,,0,,193,,0,0800,,23.33000,51.17770,02D4,06,C4A7,07A714,10777600,,0000,
2025-08-04 09:13:18,2025-08-02 03:08:13,0865209077286178,,Temporizada,77,GT06V4,,24576,,192,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777604,,0000,
2025-08-04 09:13:19,2025-08-02 03:08:23,0865209077286178,,Temporizada,77,GT06V4,,24576,,192,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777604,,0000,
2025-08-04 09:13:20,2025-08-02 03:08:33,0865209077286178,,Temporizada,77,GT06V4,,27136,,192,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777604,,0000,
2025-08-04 09:13:21,2025-08-02 03:08:43,0865209077286178,,Temporizada,77,GT06V4,,27136,,192,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777604,,0000,
2025-08-04 09:13:22,2025-08-02 03:08:59,0865209077286178,,Temporizada,77,GT06V4,,24576,,192,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777604,,0000,
2025-08-04 09:13:23,2025-08-02 03:09:09,0865209077286178,,Temporizada,77,GT06V4,,22016,,192,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777604,,0000,
2025-08-04 09:13:24,2025-08-02 03:09:19,0865209077286178,,Temporizada,77,GT06V4,,27136,,192,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777604,,0000,
2025-08-04 09:13:25,2025-08-02 03:09:29,0865209077286178,,Temporizada,77,GT06V4,,24576,,192,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777604,,0000,
2025-08-04 09:13:26,2025-08-04 12:10:26,0865209077286178,,Temporizada,77,GT06V4,,27136,,192,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777604,,0000,
2025-08-04 09:13:27,2025-08-04 12:10:36,0865209077286178,,Temporizada,77,GT06V4,,27136,,192,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777604,,0000,
2025-08-04 09:13:28,2025-08-04 12:10:46,0865209077286178,,Temporizada,77,GT06V4,,29696,,192,,0,8800,,23.33000,51.17770,02D4,06,C4A7,07A715,10777604,,0000,
