Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Alimentação interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total (km),Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM
2025-08-07 13:24:29,2025-08-07 16:24:27,0869412074618932,20,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:46:19,4,
2025-08-07 13:24:44,2025-08-07 16:24:42,0869412074618932,21,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:46:34,4,
2025-08-07 13:24:59,2025-08-07 16:24:57,0869412074618932,22,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:46:49,4,
2025-08-07 13:25:14,2025-08-07 16:25:12,0869412074618932,23,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:47:04,4,
2025-08-07 13:25:29,2025-08-07 16:25:27,0869412074618932,24,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:47:19,4,
2025-08-07 13:25:44,2025-08-07 16:25:42,0869412074618932,25,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:47:34,4,
2025-08-07 13:25:59,2025-08-07 16:25:57,0869412074618932,26,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:47:49,4,
2025-08-07 13:26:14,2025-08-07 16:26:12,0869412074618932,27,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:48:04,4,
2025-08-07 13:26:29,2025-08-07 16:26:27,0869412074618932,28,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:48:19,4,
2025-08-07 13:26:45,2025-08-07 16:26:42,0869412074618932,29,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:48:34,4,
2025-08-07 13:27:00,2025-08-07 16:26:57,0869412074618932,30,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:48:49,4,
2025-08-07 13:27:14,2025-08-07 16:27:12,0869412074618932,31,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:49:04,4,
2025-08-07 13:27:30,2025-08-07 16:27:27,0869412074618932,32,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:49:19,4,
2025-08-07 13:27:45,2025-08-07 16:27:42,0869412074618932,33,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:49:34,4,
2025-08-07 13:28:00,2025-08-07 16:27:57,0869412074618932,34,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:49:49,4,
2025-08-07 13:28:15,2025-08-07 16:28:12,0869412074618932,35,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:50:04,4,
2025-08-07 13:28:21,,0869412074618932,36,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-07 13:28:29,2025-08-07 16:28:27,0869412074618932,37,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:50:19,4,
2025-08-07 13:28:44,2025-08-07 16:28:42,0869412074618932,38,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:50:34,4,
2025-08-07 13:29:00,2025-08-07 16:28:57,0869412074618932,39,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:50:49,4,
2025-08-07 13:29:15,2025-08-07 16:29:12,0869412074618932,40,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:51:04,4,
2025-08-07 13:30:09,,0869412074618932,,Login,77,GT06V4,,,,,,,,,,,
2025-08-07 13:30:11,,0869412074618932,43,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-07 13:30:13,2025-08-07 16:29:27,0869412074618932,41,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:51:19,4,
2025-08-07 13:30:13,2025-08-07 16:29:42,0869412074618932,44,Temporizada,77,GT06V4,555,11.60,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:51:34,4,
2025-08-07 13:30:14,2025-08-07 16:29:57,0869412074618932,45,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:51:49,4,
2025-08-07 13:30:15,2025-08-07 16:30:12,0869412074618932,46,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:52:04,4,
2025-08-07 13:30:30,2025-08-07 16:30:27,0869412074618932,47,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:52:19,4,
2025-08-07 13:30:34,2025-08-07 16:30:32,0869412074618932,49,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:52:24,4,
2025-08-07 13:30:39,2025-08-07 16:30:37,0869412074618932,50,Temporizada,77,GT06V4,555,11.30,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:52:29,4,
2025-08-07 13:30:44,2025-08-07 16:30:42,0869412074618932,51,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:52:34,4,
2025-08-07 13:30:49,2025-08-07 16:30:47,0869412074618932,52,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:52:39,4,
2025-08-07 13:30:54,2025-08-07 16:30:52,0869412074618932,53,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:52:44,4,
2025-08-07 13:30:59,2025-08-07 16:30:57,0869412074618932,54,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:52:49,4,
2025-08-07 13:31:04,2025-08-07 16:31:02,0869412074618932,55,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:52:54,4,
2025-08-07 13:31:09,2025-08-07 16:31:07,0869412074618932,56,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:52:59,4,
2025-08-07 13:31:14,2025-08-07 16:31:12,0869412074618932,57,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:04,4,
2025-08-07 13:31:19,2025-08-07 16:31:17,0869412074618932,58,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:09,4,
2025-08-07 13:31:24,2025-08-07 16:31:22,0869412074618932,59,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:14,4,
2025-08-07 13:31:29,2025-08-07 16:31:27,0869412074618932,60,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:19,4,
2025-08-07 13:31:34,2025-08-07 16:31:32,0869412074618932,61,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:24,4,
2025-08-07 13:31:39,2025-08-07 16:31:37,0869412074618932,62,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:29,4,
2025-08-07 13:31:44,2025-08-07 16:31:42,0869412074618932,63,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:34,4,
2025-08-07 13:31:50,2025-08-07 16:31:47,0869412074618932,64,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:39,4,
2025-08-07 13:31:55,2025-08-07 16:31:52,0869412074618932,65,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:44,4,
2025-08-07 13:32:00,2025-08-07 16:31:57,0869412074618932,66,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:49,4,
2025-08-07 13:32:05,2025-08-07 16:32:02,0869412074618932,67,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:54,4,
2025-08-07 13:32:10,2025-08-07 16:32:07,0869412074618932,68,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:53:59,4,
2025-08-07 13:32:15,2025-08-07 16:32:12,0869412074618932,69,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:04,4,
2025-08-07 13:32:20,2025-08-07 16:32:17,0869412074618932,70,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:09,4,
2025-08-07 13:32:25,2025-08-07 16:32:22,0869412074618932,71,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:14,4,
2025-08-07 13:32:30,2025-08-07 16:32:27,0869412074618932,72,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:19,4,
2025-08-07 13:32:35,2025-08-07 16:32:32,0869412074618932,73,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:24,4,
2025-08-07 13:32:40,2025-08-07 16:32:37,0869412074618932,74,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:29,4,
2025-08-07 13:32:45,2025-08-07 16:32:42,0869412074618932,75,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:34,4,
2025-08-07 13:32:50,2025-08-07 16:32:47,0869412074618932,76,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:39,4,
2025-08-07 13:32:55,2025-08-07 16:32:52,0869412074618932,77,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:44,4,
2025-08-07 13:33:00,2025-08-07 16:32:57,0869412074618932,78,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:49,4,
2025-08-07 13:33:05,2025-08-07 16:33:02,0869412074618932,79,Temporizada,77,GT06V4,555,11.30,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:54,4,
2025-08-07 13:33:05,,0869412074618932,80,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-07 13:33:10,2025-08-07 16:33:07,0869412074618932,81,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:54:59,4,
2025-08-07 13:33:15,2025-08-07 16:33:12,0869412074618932,82,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:04,4,
2025-08-07 13:33:20,2025-08-07 16:33:17,0869412074618932,83,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:09,4,
2025-08-07 13:33:25,2025-08-07 16:33:22,0869412074618932,84,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:14,4,
2025-08-07 13:33:30,2025-08-07 16:33:27,0869412074618932,85,Temporizada,77,GT06V4,555,11.60,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:19,4,
2025-08-07 13:33:35,2025-08-07 16:33:32,0869412074618932,86,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:24,4,
2025-08-07 13:33:40,2025-08-07 16:33:37,0869412074618932,87,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:29,4,
2025-08-07 13:33:45,2025-08-07 16:33:42,0869412074618932,88,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:34,4,
2025-08-07 13:33:50,2025-08-07 16:33:47,0869412074618932,89,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:39,4,
2025-08-07 13:33:55,2025-08-07 16:33:52,0869412074618932,90,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:44,4,
2025-08-07 13:34:00,2025-08-07 16:33:57,0869412074618932,91,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:49,4,
2025-08-07 13:34:05,2025-08-07 16:34:02,0869412074618932,92,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:54,4,
2025-08-07 13:34:10,2025-08-07 16:34:07,0869412074618932,93,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:55:59,4,
2025-08-07 13:34:15,2025-08-07 16:34:12,0869412074618932,94,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:56:04,4,
2025-08-07 13:34:20,2025-08-07 16:34:17,0869412074618932,95,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:56:09,4,
2025-08-07 13:34:25,2025-08-07 16:34:22,0869412074618932,96,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:56:14,4,
2025-08-07 13:34:30,2025-08-07 16:34:27,0869412074618932,97,Temporizada,77,GT06V4,555,11.60,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:56:19,4,
2025-08-07 13:34:35,2025-08-07 16:34:32,0869412074618932,98,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:56:24,4,
2025-08-07 13:34:40,2025-08-07 16:34:37,0869412074618932,99,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:56:29,4,
2025-08-07 13:34:45,2025-08-07 16:34:42,0869412074618932,100,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:56:34,4,
2025-08-07 13:34:50,2025-08-07 16:34:47,0869412074618932,101,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:56:39,4,
2025-08-07 13:34:55,2025-08-07 16:34:52,0869412074618932,102,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:56:44,4,
2025-08-07 13:35:00,2025-08-07 16:34:57,0869412074618932,103,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A71402,0,0,2.8,01-00:56:49,4,
2025-08-07 13:35:05,2025-08-07 16:35:02,0869412074618932,104,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:56:54,4,
2025-08-07 13:35:10,2025-08-07 16:35:07,0869412074618932,105,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:56:59,4,
2025-08-07 13:35:15,2025-08-07 16:35:12,0869412074618932,106,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:04,4,
2025-08-07 13:35:20,2025-08-07 16:35:17,0869412074618932,107,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:09,4,
2025-08-07 13:35:25,2025-08-07 16:35:22,0869412074618932,108,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:14,4,
2025-08-07 13:35:30,2025-08-07 16:35:27,0869412074618932,109,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:19,4,
2025-08-07 13:35:35,2025-08-07 16:35:32,0869412074618932,110,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:24,4,
2025-08-07 13:35:40,2025-08-07 16:35:37,0869412074618932,111,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:29,4,
2025-08-07 13:35:45,2025-08-07 16:35:42,0869412074618932,112,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:34,4,
2025-08-07 13:35:50,2025-08-07 16:35:47,0869412074618932,113,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:39,4,
2025-08-07 13:35:55,2025-08-07 16:35:52,0869412074618932,114,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:44,4,
2025-08-07 13:36:00,2025-08-07 16:35:57,0869412074618932,115,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:49,4,
2025-08-07 13:36:05,2025-08-07 16:36:02,0869412074618932,116,Temporizada,77,GT06V4,555,11.30,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:54,4,
2025-08-07 13:36:10,2025-08-07 16:36:07,0869412074618932,117,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:57:59,4,
2025-08-07 13:36:15,2025-08-07 16:36:12,0869412074618932,118,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:04,4,
2025-08-07 13:36:20,2025-08-07 16:36:17,0869412074618932,119,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:09,4,
2025-08-07 13:36:25,2025-08-07 16:36:22,0869412074618932,120,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:14,4,
2025-08-07 13:36:30,2025-08-07 16:36:27,0869412074618932,121,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:19,4,
2025-08-07 13:36:35,2025-08-07 16:36:32,0869412074618932,122,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:24,4,
2025-08-07 13:36:40,2025-08-07 16:36:37,0869412074618932,123,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:29,4,
2025-08-07 13:36:45,2025-08-07 16:36:42,0869412074618932,124,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:34,4,
2025-08-07 13:36:50,2025-08-07 16:36:47,0869412074618932,125,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:39,4,
2025-08-07 13:36:55,2025-08-07 16:36:52,0869412074618932,126,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:44,4,
2025-08-07 13:37:00,2025-08-07 16:36:57,0869412074618932,127,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:49,4,
2025-08-07 13:37:05,2025-08-07 16:37:02,0869412074618932,128,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:54,4,
2025-08-07 13:37:05,,0869412074618932,129,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-07 13:37:10,2025-08-07 16:37:07,0869412074618932,130,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:58:59,4,
2025-08-07 13:37:15,2025-08-07 16:37:12,0869412074618932,131,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329844,-51.177373,02D4,06,C4A7,07A7140C,0,0,2.8,01-00:59:04,4,
